
0.666511;0.666512;0.666512;0.666513;0.666513;0.666514;0.666515;0.666515;0.666516;0.666516;0.666517;0.666518;0.666518;0.666519;0.66652;0.66652;0.666521;0.666522;0.666522;0.666523;0.666524;0.666524;0.666525;0.666526;0.666526;0.666527;0.666528;0.666528;0.666529;0.666529;0.66653;0.666531;0.666531;0.666532;0.666533;0.666533;0.666534;0.666535;0.666535;0.666536;0.666537;0.666537;0.666538;0.666539;0.666539;0.66654;0.666541;0.666541;0.666542;0.666543;0.666543
0.596764;0.596764;0.596765;0.596765;0.596765;0.596766;0.596766;0.596767;0.596767;0.596767;0.596768;0.596768;0.596769;0.596769;0.59677;0.59677;0.59677;0.596771;0.596771;0.596772;0.596772;0.596772;0.596773;0.596773;0.596774;0.596774;0.596774;0.596775;0.596775;0.596776;0.596776;0.596776;0.596777;0.596777;0.596777;0.596778;0.596778;0.596778;0.596779;0.596779;0.596779;0.59678;0.59678;0.596781;0.596781;0.596781;0.596782;0.596782;0.596782;0.596783;0.596783
0.526634;0.526634;0.526634;0.526635;0.526635;0.526635;0.526635;0.526635;0.526635;0.526635;0.526635;0.526636;0.526636;0.526636;0.526636;0.526636;0.526636;0.526636;0.526636;0.526636;0.526637;0.526637;0.526637;0.526637;0.526637;0.526637;0.526637;0.526637;0.526638;0.526638;0.526638;0.526638;0.526638;0.526638;0.526638;0.526638;0.526639;0.526639;0.526639;0.526639;0.526639;0.526639;0.526639;0.526639;0.526639;0.52664;0.52664;0.52664;0.52664;0.52664;0.52664
0.4564;0.456399;0.456399;0.456399;0.456399;0.456399;0.456399;0.456398;0.456398;0.456398;0.456398;0.456398;0.456397;0.456397;0.456397;0.456397;0.456397;0.456397;0.456396;0.456396;0.456396;0.456396;0.456396;0.456396;0.456395;0.456395;0.456395;0.456395;0.456395;0.456394;0.456394;0.456394;0.456394;0.456394;0.456394;0.456394;0.456393;0.456393;0.456393;0.456393;0.456393;0.456393;0.456392;0.456392;0.456392;0.456392;0.456392;0.456392;0.456392;0.456391;0.456391
0.386337;0.386337;0.386336;0.386336;0.386335;0.386335;0.386334;0.386334;0.386333;0.386333;0.386333;0.386332;0.386332;0.386331;0.386331;0.38633;0.38633;0.386329;0.386329;0.386328;0.386328;0.386327;0.386327;0.386326;0.386326;0.386325;0.386325;0.386324;0.386324;0.386324;0.386323;0.386323;0.386322;0.386322;0.386321;0.386321;0.38632;0.38632;0.386319;0.386319;0.386318;0.386318;0.386317;0.386317;0.386317;0.386316;0.386316;0.386315;0.386315;0.386314;0.386314
0.316723;0.316723;0.316722;0.316721;0.31672;0.31672;0.316719;0.316718;0.316718;0.316717;0.316716;0.316715;0.316715;0.316714;0.316713;0.316712;0.316712;0.316711;0.31671;0.316709;0.316709;0.316708;0.316707;0.316706;0.316706;0.316705;0.316704;0.316703;0.316703;0.316702;0.316701;0.3167;0.3167;0.316699;0.316698;0.316697;0.316697;0.316696;0.316695;0.316695;0.316694;0.316693;0.316692;0.316692;0.316691;0.31669;0.31669;0.316689;0.316688;0.316687;0.316687
0.247832;0.247831;0.24783;0.247829;0.247828;0.247827;0.247826;0.247825;0.247824;0.247824;0.247823;0.247822;0.247821;0.24782;0.247819;0.247818;0.247817;0.247816;0.247815;0.247814;0.247813;0.247812;0.247811;0.24781;0.247809;0.247808;0.247807;0.247806;0.247805;0.247804;0.247803;0.247802;0.247801;0.2478;0.247799;0.247798;0.247797;0.247796;0.247795;0.247794;0.247793;0.247792;0.247791;0.24779;0.247789;0.247788;0.247787;0.247786;0.247785;0.247784;0.247783
0.179937;0.179936;0.179934;0.179933;0.179932;0.179931;0.179929;0.179928;0.179927;0.179926;0.179924;0.179923;0.179922;0.17992;0.179919;0.179918;0.179917;0.179915;0.179914;0.179913;0.179912;0.17991;0.179909;0.179908;0.179906;0.179905;0.179904;0.179903;0.179901;0.1799;0.179899;0.179898;0.179896;0.179895;0.179894;0.179892;0.179891;0.17989;0.179889;0.179887;0.179886;0.179885;0.179884;0.179882;0.179881;0.17988;0.179878;0.179877;0.179876;0.179875;0.179873
0.113305;0.113303;0.113302;0.1133;0.113299;0.113297;0.113296;0.113294;0.113292;0.113291;0.113289;0.113288;0.113286;0.113285;0.113283;0.113282;0.11328;0.113279;0.113277;0.113276;0.113274;0.113273;0.113271;0.11327;0.113268;0.113266;0.113265;0.113263;0.113262;0.11326;0.113259;0.113257;0.113256;0.113254;0.113253;0.113251;0.11325;0.113248;0.113247;0.113245;0.113244;0.113242;0.11324;0.113239;0.113237;0.113236;0.113234;0.113233;0.113231;0.11323;0.113228
0.0481986;0.0481968;0.048195;0.0481932;0.0481914;0.0481896;0.0481878;0.048186;0.0481843;0.0481825;0.0481807;0.0481789;0.0481771;0.0481753;0.0481735;0.0481717;0.04817;0.0481682;0.0481664;0.0481646;0.0481628;0.048161;0.0481592;0.0481574;0.0481557;0.0481539;0.0481521;0.0481503;0.0481485;0.0481467;0.0481449;0.0481432;0.0481414;0.0481396;0.0481378;0.048136;0.0481342;0.0481324;0.0481306;0.0481289;0.0481271;0.0481253;0.0481235;0.0481217;0.0481199;0.0481181;0.0481163;0.0481146;0.0481128;0.048111;0.0481092
-0.0151241;-0.0151261;-0.0151282;-0.0151302;-0.0151322;-0.0151343;-0.0151363;-0.0151383;-0.0151404;-0.0151424;-0.0151444;-0.0151465;-0.0151485;-0.0151505;-0.0151526;-0.0151546;-0.0151566;-0.0151587;-0.0151607;-0.0151627;-0.0151648;-0.0151668;-0.0151688;-0.0151708;-0.0151729;-0.0151749;-0.0151769;-0.015179;-0.015181;-0.015183;-0.0151851;-0.0151871;-0.0151891;-0.0151912;-0.0151932;-0.0151952;-0.0151973;-0.0151993;-0.0152013;-0.0152034;-0.0152054;-0.0152074;-0.0152095;-0.0152115;-0.0152135;-0.0152156;-0.0152176;-0.0152196;-0.0152216;-0.0152237;-0.0152257
-0.0764143;-0.0764166;-0.0764189;-0.0764211;-0.0764234;-0.0764257;-0.076428;-0.0764302;-0.0764325;-0.0764348;-0.0764371;-0.0764393;-0.0764416;-0.0764439;-0.0764462;-0.0764484;-0.0764507;-0.076453;-0.0764553;-0.0764575;-0.0764598;-0.0764621;-0.0764643;-0.0764666;-0.0764689;-0.0764712;-0.0764735;-0.0764757;-0.076478;-0.0764803;-0.0764825;-0.0764848;-0.0764871;-0.0764894;-0.0764916;-0.0764939;-0.0764962;-0.0764984;-0.0765007;-0.076503;-0.0765053;-0.0765075;-0.0765098;-0.0765121;-0.0765144;-0.0765166;-0.0765189;-0.0765212;-0.0765235;-0.0765257;-0.076528
-0.13543;-0.135432;-0.135435;-0.135437;-0.13544;-0.135442;-0.135445;-0.135447;-0.13545;-0.135452;-0.135455;-0.135457;-0.13546;-0.135462;-0.135465;-0.135467;-0.13547;-0.135472;-0.135475;-0.135477;-0.13548;-0.135482;-0.135485;-0.135487;-0.13549;-0.135492;-0.135495;-0.135497;-0.1355;-0.135502;-0.135505;-0.135507;-0.13551;-0.135512;-0.135515;-0.135517;-0.13552;-0.135522;-0.135525;-0.135528;-0.13553;-0.135533;-0.135535;-0.135538;-0.13554;-0.135543;-0.135545;-0.135548;-0.13555;-0.135553;-0.135555
-0.191938;-0.19194;-0.191943;-0.191946;-0.191949;-0.191951;-0.191954;-0.191957;-0.191959;-0.191962;-0.191965;-0.191968;-0.19197;-0.191973;-0.191976;-0.191979;-0.191981;-0.191984;-0.191987;-0.191989;-0.191992;-0.191995;-0.191998;-0.192;-0.192003;-0.192006;-0.192009;-0.192011;-0.192014;-0.192017;-0.192019;-0.192022;-0.192025;-0.192028;-0.19203;-0.192033;-0.192036;-0.192039;-0.192041;-0.192044;-0.192047;-0.192049;-0.192052;-0.192055;-0.192058;-0.19206;-0.192063;-0.192066;-0.192068;-0.192071;-0.192074
-0.245714;-0.245717;-0.24572;-0.245723;-0.245726;-0.245729;-0.245732;-0.245735;-0.245738;-0.245741;-0.245744;-0.245747;-0.24575;-0.245753;-0.245756;-0.245758;-0.245761;-0.245764;-0.245767;-0.24577;-0.245773;-0.245776;-0.245779;-0.245782;-0.245785;-0.245788;-0.245791;-0.245794;-0.245797;-0.2458;-0.245802;-0.245805;-0.245808;-0.245811;-0.245814;-0.245817;-0.24582;-0.245823;-0.245826;-0.245829;-0.245832;-0.245835;-0.245838;-0.245841;-0.245843;-0.245846;-0.245849;-0.245852;-0.245855;-0.245858;-0.245861
-0.296548;-0.296551;-0.296554;-0.296557;-0.29656;-0.296564;-0.296567;-0.29657;-0.296573;-0.296576;-0.296579;-0.296582;-0.296586;-0.296589;-0.296592;-0.296595;-0.296598;-0.296601;-0.296604;-0.296607;-0.296611;-0.296614;-0.296617;-0.29662;-0.296623;-0.296626;-0.296629;-0.296632;-0.296636;-0.296639;-0.296642;-0.296645;-0.296648;-0.296651;-0.296654;-0.296658;-0.296661;-0.296664;-0.296667;-0.29667;-0.296673;-0.296676;-0.296679;-0.296683;-0.296686;-0.296689;-0.296692;-0.296695;-0.296698;-0.296701;-0.296704
-0.344238;-0.344241;-0.344245;-0.344248;-0.344251;-0.344255;-0.344258;-0.344261;-0.344265;-0.344268;-0.344271;-0.344275;-0.344278;-0.344281;-0.344285;-0.344288;-0.344291;-0.344294;-0.344298;-0.344301;-0.344304;-0.344308;-0.344311;-0.344314;-0.344318;-0.344321;-0.344324;-0.344327;-0.344331;-0.344334;-0.344337;-0.344341;-0.344344;-0.344347;-0.344351;-0.344354;-0.344357;-0.344361;-0.344364;-0.344367;-0.34437;-0.344374;-0.344377;-0.34438;-0.344384;-0.344387;-0.34439;-0.344394;-0.344397;-0.3444;-0.344404
-0.388597;-0.3886;-0.388604;-0.388607;-0.388611;-0.388614;-0.388618;-0.388621;-0.388625;-0.388628;-0.388632;-0.388635;-0.388639;-0.388642;-0.388646;-0.388649;-0.388653;-0.388656;-0.38866;-0.388663;-0.388667;-0.38867;-0.388674;-0.388677;-0.388681;-0.388684;-0.388688;-0.388691;-0.388695;-0.388698;-0.388702;-0.388705;-0.388709;-0.388712;-0.388716;-0.388719;-0.388723;-0.388726;-0.38873;-0.388733;-0.388737;-0.38874;-0.388744;-0.388747;-0.388751;-0.388754;-0.388758;-0.388761;-0.388765;-0.388768;-0.388772
-0.429448;-0.429452;-0.429455;-0.429459;-0.429463;-0.429466;-0.42947;-0.429474;-0.429477;-0.429481;-0.429485;-0.429488;-0.429492;-0.429496;-0.429499;-0.429503;-0.429507;-0.42951;-0.429514;-0.429518;-0.429521;-0.429525;-0.429529;-0.429532;-0.429536;-0.42954;-0.429543;-0.429547;-0.429551;-0.429554;-0.429558;-0.429562;-0.429565;-0.429569;-0.429572;-0.429576;-0.42958;-0.429583;-0.429587;-0.429591;-0.429594;-0.429598;-0.429602;-0.429605;-0.429609;-0.429613;-0.429616;-0.42962;-0.429624;-0.429627;-0.429631
-0.466631;-0.466635;-0.466639;-0.466643;-0.466647;-0.46665;-0.466654;-0.466658;-0.466662;-0.466666;-0.466669;-0.466673;-0.466677;-0.466681;-0.466685;-0.466689;-0.466692;-0.466696;-0.4667;-0.466704;-0.466708;-0.466711;-0.466715;-0.466719;-0.466723;-0.466727;-0.46673;-0.466734;-0.466738;-0.466742;-0.466746;-0.466749;-0.466753;-0.466757;-0.466761;-0.466765;-0.466768;-0.466772;-0.466776;-0.46678;-0.466784;-0.466787;-0.466791;-0.466795;-0.466799;-0.466803;-0.466806;-0.46681;-0.466814;-0.466818;-0.466822
-0.5;-0.500004;-0.500008;-0.500012;-0.500016;-0.500019;-0.500023;-0.500027;-0.500031;-0.500035;-0.500039;-0.500043;-0.500047;-0.500051;-0.500055;-0.500059;-0.500063;-0.500066;-0.50007;-0.500074;-0.500078;-0.500082;-0.500086;-0.50009;-0.500094;-0.500098;-0.500102;-0.500105;-0.500109;-0.500113;-0.500117;-0.500121;-0.500125;-0.500129;-0.500133;-0.500137;-0.50014;-0.500144;-0.500148;-0.500152;-0.500156;-0.50016;-0.500164;-0.500168;-0.500172;-0.500176;-0.50018;-0.500184;-0.500188;-0.500191;-0.500195
-0.529422;-0.529426;-0.52943;-0.529434;-0.529438;-0.529442;-0.529446;-0.52945;-0.529454;-0.529459;-0.529463;-0.529467;-0.529471;-0.529475;-0.529479;-0.529483;-0.529487;-0.529491;-0.529495;-0.529499;-0.529503;-0.529507;-0.529511;-0.529515;-0.529519;-0.529523;-0.529528;-0.529532;-0.529536;-0.52954;-0.529544;-0.529548;-0.529552;-0.529556;-0.52956;-0.529564;-0.529568;-0.529572;-0.529576;-0.52958;-0.529585;-0.529589;-0.529593;-0.529597;-0.529601;-0.529605;-0.529609;-0.529613;-0.529617;-0.529621;-0.529625
-0.554781;-0.554785;-0.55479;-0.554794;-0.554798;-0.554802;-0.554806;-0.55481;-0.554814;-0.554819;-0.554823;-0.554827;-0.554831;-0.554835;-0.554839;-0.554843;-0.554848;-0.554852;-0.554856;-0.55486;-0.554864;-0.554868;-0.554872;-0.554877;-0.554881;-0.554885;-0.554889;-0.554893;-0.554897;-0.554902;-0.554906;-0.55491;-0.554914;-0.554918;-0.554922;-0.554926;-0.55493;-0.554935;-0.554939;-0.554943;-0.554947;-0.554951;-0.554955;-0.55496;-0.554964;-0.554968;-0.554972;-0.554976;-0.55498;-0.554984;-0.554988
-0.575978;-0.575982;-0.575986;-0.57599;-0.575995;-0.575999;-0.576003;-0.576007;-0.576012;-0.576016;-0.57602;-0.576024;-0.576028;-0.576033;-0.576037;-0.576041;-0.576045;-0.57605;-0.576054;-0.576058;-0.576062;-0.576066;-0.576071;-0.576075;-0.576079;-0.576083;-0.576087;-0.576092;-0.576096;-0.5761;-0.576104;-0.576109;-0.576113;-0.576117;-0.576121;-0.576125;-0.57613;-0.576134;-0.576138;-0.576142;-0.576146;-0.576151;-0.576155;-0.576159;-0.576163;-0.576168;-0.576172;-0.576176;-0.57618;-0.576184;-0.576189
-0.592928;-0.592932;-0.592937;-0.592941;-0.592945;-0.59295;-0.592954;-0.592958;-0.592962;-0.592967;-0.592971;-0.592975;-0.592979;-0.592984;-0.592988;-0.592992;-0.592997;-0.593001;-0.593005;-0.593009;-0.593014;-0.593018;-0.593022;-0.593026;-0.593031;-0.593035;-0.593039;-0.593044;-0.593048;-0.593052;-0.593056;-0.593061;-0.593065;-0.593069;-0.593073;-0.593078;-0.593082;-0.593086;-0.593091;-0.593095;-0.593099;-0.593103;-0.593108;-0.593112;-0.593116;-0.593121;-0.593125;-0.593129;-0.593133;-0.593138;-0.593142
-0.605565;-0.605569;-0.605574;-0.605578;-0.605582;-0.605586;-0.605591;-0.605595;-0.6056;-0.605604;-0.605608;-0.605612;-0.605617;-0.605621;-0.605625;-0.60563;-0.605634;-0.605638;-0.605642;-0.605647;-0.605651;-0.605656;-0.60566;-0.605664;-0.605668;-0.605673;-0.605677;-0.605681;-0.605686;-0.60569;-0.605694;-0.605699;-0.605703;-0.605707;-0.605712;-0.605716;-0.60572;-0.605725;-0.605729;-0.605733;-0.605738;-0.605742;-0.605746;-0.605751;-0.605755;-0.605759;-0.605763;-0.605768;-0.605772;-0.605777;-0.605781
-0.613839;-0.613843;-0.613847;-0.613852;-0.613856;-0.613861;-0.613865;-0.613869;-0.613874;-0.613878;-0.613882;-0.613887;-0.613891;-0.613895;-0.6139;-0.613904;-0.613908;-0.613913;-0.613917;-0.613922;-0.613926;-0.61393;-0.613935;-0.613939;-0.613943;-0.613948;-0.613952;-0.613956;-0.613961;-0.613965;-0.613969;-0.613974;-0.613978;-0.613982;-0.613987;-0.613991;-0.613996;-0.614;-0.614004;-0.614009;-0.614013;-0.614017;-0.614022;-0.614026;-0.61403;-0.614035;-0.614039;-0.614043;-0.614048;-0.614052;-0.614057
-0.617717;-0.617721;-0.617725;-0.61773;-0.617734;-0.617739;-0.617743;-0.617747;-0.617752;-0.617756;-0.617761;-0.617765;-0.617769;-0.617774;-0.617778;-0.617782;-0.617787;-0.617791;-0.617795;-0.6178;-0.617804;-0.617809;-0.617813;-0.617817;-0.617822;-0.617826;-0.61783;-0.617835;-0.617839;-0.617843;-0.617848;-0.617852;-0.617857;-0.617861;-0.617865;-0.61787;-0.617874;-0.617878;-0.617883;-0.617887;-0.617892;-0.617896;-0.6179;-0.617905;-0.617909;-0.617913;-0.617918;-0.617922;-0.617927;-0.617931;-0.617935
-0.617184;-0.617188;-0.617192;-0.617197;-0.617201;-0.617205;-0.61721;-0.617214;-0.617218;-0.617223;-0.617227;-0.617232;-0.617236;-0.61724;-0.617245;-0.617249;-0.617253;-0.617258;-0.617262;-0.617267;-0.617271;-0.617275;-0.61728;-0.617284;-0.617289;-0.617293;-0.617297;-0.617302;-0.617306;-0.61731;-0.617315;-0.617319;-0.617324;-0.617328;-0.617332;-0.617337;-0.617341;-0.617345;-0.61735;-0.617354;-0.617359;-0.617363;-0.617367;-0.617372;-0.617376;-0.61738;-0.617385;-0.617389;-0.617394;-0.617398;-0.617402
-0.612241;-0.612246;-0.61225;-0.612255;-0.612259;-0.612263;-0.612268;-0.612272;-0.612276;-0.612281;-0.612285;-0.612289;-0.612294;-0.612298;-0.612303;-0.612307;-0.612311;-0.612316;-0.61232;-0.612324;-0.612329;-0.612333;-0.612338;-0.612342;-0.612346;-0.612351;-0.612355;-0.612359;-0.612364;-0.612368;-0.612373;-0.612377;-0.612381;-0.612386;-0.61239;-0.612395;-0.612399;-0.612403;-0.612408;-0.612412;-0.612416;-0.612421;-0.612425;-0.612429;-0.612434;-0.612438;-0.612443;-0.612447;-0.612451;-0.612456;-0.61246
-0.60291;-0.602914;-0.602918;-0.602923;-0.602927;-0.602931;-0.602936;-0.60294;-0.602945;-0.602949;-0.602953;-0.602958;-0.602962;-0.602966;-0.602971;-0.602975;-0.602979;-0.602984;-0.602988;-0.602992;-0.602997;-0.603001;-0.603006;-0.60301;-0.603014;-0.603019;-0.603023;-0.603027;-0.603032;-0.603036;-0.60304;-0.603045;-0.603049;-0.603053;-0.603058;-0.603062;-0.603067;-0.603071;-0.603075;-0.603079;-0.603084;-0.603088;-0.603093;-0.603097;-0.603101;-0.603106;-0.60311;-0.603114;-0.603119;-0.603123;-0.603127
-0.589225;-0.58923;-0.589234;-0.589238;-0.589242;-0.589247;-0.589251;-0.589255;-0.589259;-0.589264;-0.589268;-0.589272;-0.589276;-0.589281;-0.589285;-0.589289;-0.589294;-0.589298;-0.589302;-0.589306;-0.589311;-0.589315;-0.589319;-0.589323;-0.589327;-0.589332;-0.589336;-0.58934;-0.589345;-0.589349;-0.589353;-0.589357;-0.589362;-0.589366;-0.58937;-0.589374;-0.589379;-0.589383;-0.589387;-0.589391;-0.589396;-0.5894;-0.589404;-0.589408;-0.589413;-0.589417;-0.589421;-0.589426;-0.58943;-0.589434;-0.589438
-0.571242;-0.571246;-0.571251;-0.571255;-0.571259;-0.571263;-0.571267;-0.571272;-0.571276;-0.57128;-0.571284;-0.571288;-0.571293;-0.571297;-0.571301;-0.571305;-0.57131;-0.571314;-0.571318;-0.571322;-0.571326;-0.571331;-0.571335;-0.571339;-0.571343;-0.571348;-0.571352;-0.571356;-0.57136;-0.571365;-0.571369;-0.571373;-0.571377;-0.571381;-0.571386;-0.57139;-0.571394;-0.571398;-0.571402;-0.571407;-0.571411;-0.571415;-0.571419;-0.571424;-0.571428;-0.571432;-0.571436;-0.571441;-0.571445;-0.571449;-0.571453
-0.549031;-0.549035;-0.549039;-0.549044;-0.549048;-0.549052;-0.549056;-0.54906;-0.549064;-0.549068;-0.549072;-0.549076;-0.54908;-0.549085;-0.549089;-0.549093;-0.549097;-0.549101;-0.549105;-0.549109;-0.549113;-0.549118;-0.549122;-0.549126;-0.54913;-0.549134;-0.549138;-0.549142;-0.549146;-0.54915;-0.549154;-0.549159;-0.549163;-0.549167;-0.549171;-0.549175;-0.549179;-0.549183;-0.549187;-0.549191;-0.549195;-0.549199;-0.549204;-0.549208;-0.549212;-0.549216;-0.54922;-0.549224;-0.549228;-0.549232;-0.549237
-0.522681;-0.522685;-0.522689;-0.522693;-0.522697;-0.522701;-0.522705;-0.522709;-0.522713;-0.522717;-0.522721;-0.522725;-0.522729;-0.522733;-0.522737;-0.522741;-0.522745;-0.522749;-0.522753;-0.522757;-0.522761;-0.522765;-0.522769;-0.522773;-0.522777;-0.522782;-0.522786;-0.52279;-0.522794;-0.522798;-0.522802;-0.522806;-0.52281;-0.522814;-0.522818;-0.522822;-0.522826;-0.52283;-0.522834;-0.522838;-0.522842;-0.522846;-0.52285;-0.522854;-0.522858;-0.522862;-0.522866;-0.52287;-0.522875;-0.522879;-0.522883
-0.492294;-0.492298;-0.492302;-0.492305;-0.492309;-0.492313;-0.492317;-0.492321;-0.492325;-0.492329;-0.492333;-0.492337;-0.492341;-0.492344;-0.492348;-0.492352;-0.492356;-0.49236;-0.492364;-0.492368;-0.492372;-0.492376;-0.49238;-0.492383;-0.492387;-0.492391;-0.492395;-0.492399;-0.492403;-0.492407;-0.492411;-0.492415;-0.492418;-0.492422;-0.492426;-0.49243;-0.492434;-0.492438;-0.492442;-0.492446;-0.49245;-0.492453;-0.492457;-0.492461;-0.492465;-0.492469;-0.492473;-0.492477;-0.492481;-0.492485;-0.492489
-0.457991;-0.457995;-0.457998;-0.458002;-0.458006;-0.45801;-0.458013;-0.458017;-0.458021;-0.458025;-0.458029;-0.458032;-0.458036;-0.45804;-0.458044;-0.458047;-0.458051;-0.458055;-0.458059;-0.458062;-0.458066;-0.45807;-0.458074;-0.458078;-0.458081;-0.458085;-0.458089;-0.458093;-0.458096;-0.4581;-0.458104;-0.458108;-0.458112;-0.458115;-0.458119;-0.458123;-0.458127;-0.45813;-0.458134;-0.458138;-0.458142;-0.458146;-0.458149;-0.458153;-0.458157;-0.458161;-0.458164;-0.458168;-0.458172;-0.458176;-0.45818
-0.419907;-0.419911;-0.419914;-0.419918;-0.419921;-0.419925;-0.419929;-0.419932;-0.419936;-0.41994;-0.419943;-0.419947;-0.41995;-0.419954;-0.419958;-0.419961;-0.419965;-0.419968;-0.419972;-0.419976;-0.419979;-0.419983;-0.419986;-0.41999;-0.419994;-0.419997;-0.420001;-0.420004;-0.420008;-0.420012;-0.420015;-0.420019;-0.420022;-0.420026;-0.42003;-0.420033;-0.420037;-0.420041;-0.420044;-0.420048;-0.420051;-0.420055;-0.420059;-0.420062;-0.420066;-0.420069;-0.420073;-0.420077;-0.42008;-0.420084;-0.420087
-0.378193;-0.378196;-0.3782;-0.378203;-0.378207;-0.37821;-0.378214;-0.378217;-0.378221;-0.378224;-0.378227;-0.378231;-0.378234;-0.378238;-0.378241;-0.378245;-0.378248;-0.378252;-0.378255;-0.378259;-0.378262;-0.378266;-0.378269;-0.378273;-0.378276;-0.378279;-0.378283;-0.378286;-0.37829;-0.378293;-0.378297;-0.3783;-0.378304;-0.378307;-0.378311;-0.378314;-0.378318;-0.378321;-0.378325;-0.378328;-0.378332;-0.378335;-0.378338;-0.378342;-0.378345;-0.378349;-0.378352;-0.378356;-0.378359;-0.378363;-0.378366
-0.333013;-0.333016;-0.333019;-0.333023;-0.333026;-0.333029;-0.333032;-0.333036;-0.333039;-0.333042;-0.333046;-0.333049;-0.333052;-0.333055;-0.333059;-0.333062;-0.333065;-0.333069;-0.333072;-0.333075;-0.333078;-0.333082;-0.333085;-0.333088;-0.333092;-0.333095;-0.333098;-0.333101;-0.333105;-0.333108;-0.333111;-0.333114;-0.333118;-0.333121;-0.333124;-0.333128;-0.333131;-0.333134;-0.333137;-0.333141;-0.333144;-0.333147;-0.333151;-0.333154;-0.333157;-0.33316;-0.333164;-0.333167;-0.33317;-0.333174;-0.333177
-0.284545;-0.284548;-0.284551;-0.284554;-0.284558;-0.284561;-0.284564;-0.284567;-0.28457;-0.284573;-0.284576;-0.284579;-0.284582;-0.284585;-0.284588;-0.284591;-0.284595;-0.284598;-0.284601;-0.284604;-0.284607;-0.28461;-0.284613;-0.284616;-0.284619;-0.284622;-0.284626;-0.284629;-0.284632;-0.284635;-0.284638;-0.284641;-0.284644;-0.284647;-0.28465;-0.284653;-0.284656;-0.284659;-0.284662;-0.284666;-0.284669;-0.284672;-0.284675;-0.284678;-0.284681;-0.284684;-0.284687;-0.28469;-0.284693;-0.284696;-0.2847
-0.232981;-0.232984;-0.232987;-0.23299;-0.232993;-0.232996;-0.232999;-0.233002;-0.233004;-0.233007;-0.23301;-0.233013;-0.233016;-0.233019;-0.233022;-0.233025;-0.233028;-0.23303;-0.233033;-0.233036;-0.233039;-0.233042;-0.233045;-0.233048;-0.233051;-0.233053;-0.233056;-0.233059;-0.233062;-0.233065;-0.233068;-0.233071;-0.233074;-0.233077;-0.233079;-0.233082;-0.233085;-0.233088;-0.233091;-0.233094;-0.233097;-0.2331;-0.233103;-0.233105;-0.233108;-0.233111;-0.233114;-0.233117;-0.23312;-0.233123;-0.233126
-0.178525;-0.178528;-0.17853;-0.178533;-0.178536;-0.178538;-0.178541;-0.178544;-0.178546;-0.178549;-0.178552;-0.178554;-0.178557;-0.17856;-0.178562;-0.178565;-0.178568;-0.17857;-0.178573;-0.178576;-0.178578;-0.178581;-0.178584;-0.178586;-0.178589;-0.178592;-0.178594;-0.178597;-0.1786;-0.178602;-0.178605;-0.178608;-0.17861;-0.178613;-0.178616;-0.178618;-0.178621;-0.178624;-0.178626;-0.178629;-0.178632;-0.178634;-0.178637;-0.17864;-0.178642;-0.178645;-0.178648;-0.17865;-0.178653;-0.178656;-0.178658
-0.12139;-0.121393;-0.121395;-0.121398;-0.1214;-0.121403;-0.121405;-0.121408;-0.12141;-0.121413;-0.121415;-0.121417;-0.12142;-0.121422;-0.121425;-0.121427;-0.12143;-0.121432;-0.121435;-0.121437;-0.121439;-0.121442;-0.121444;-0.121447;-0.121449;-0.121452;-0.121454;-0.121457;-0.121459;-0.121461;-0.121464;-0.121466;-0.121469;-0.121471;-0.121474;-0.121476;-0.121479;-0.121481;-0.121483;-0.121486;-0.121488;-0.121491;-0.121493;-0.121496;-0.121498;-0.121501;-0.121503;-0.121505;-0.121508;-0.12151;-0.121513
-0.0618042;-0.0618065;-0.0618088;-0.0618111;-0.0618134;-0.0618156;-0.0618179;-0.0618202;-0.0618225;-0.0618248;-0.0618271;-0.0618294;-0.0618317;-0.061834;-0.0618363;-0.0618387;-0.061841;-0.0618433;-0.0618456;-0.0618479;-0.0618502;-0.0618526;-0.0618549;-0.0618572;-0.0618596;-0.0618619;-0.0618642;-0.0618666;-0.0618689;-0.0618712;-0.0618736;-0.0618759;-0.0618783;-0.0618806;-0.061883;-0.0618853;-0.0618877;-0.0618901;-0.0618924;-0.0618948;-0.0618972;-0.0618995;-0.0619019;-0.0619043;-0.0619067;-0.061909;-0.0619114;-0.0619138;-0.0619162;-0.0619186;-0.061921
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
